Building,Date,SSID,Addr,RSSI
25_05_2021,11.0,telephone,3890a5298a02,-76.0
25_05_2021,11.0,telephone,3890a54ca362,-91.0
25_05_2021,11.0,uha,3890a54ca360,-92.0
25_05_2021,11.0,eduroam,3890a54ca361,-93.0
25_05_2021,11.0,uha,3890a5298a00,-75.0
25_05_2021,11.0,eduroam,3890a5298a01,-75.0
25_05_2021,11.0,telephone,3890a5298a02,-75.0
25_05_2021,11.0,eduroam,3890a54ca361,-91.0
25_05_2021,11.0,uha,3890a54ca360,-92.0
25_05_2021,11.0,telephone,3890a54ca362,-93.0
25_05_2021,11.0,uha,3890a5298a00,-74.0
25_05_2021,11.0,telephone,3890a5298a02,-75.0
25_05_2021,11.0,uha,3890a54ca360,-91.0
25_05_2021,11.0,telephone,3890a54ca362,-92.0
25_05_2021,11.0,eduroam,3890a54ca361,-93.0
25_05_2021,11.0,telephone,3890a5298a02,-74.0
25_05_2021,11.0,uha,3890a5298a00,-75.0
25_05_2021,11.0,eduroam,3890a5298a01,-75.0
25_05_2021,11.0,eduroam,3890a54ca361,-92.0
25_05_2021,11.0,uha,3890a54ca360,-93.0
25_05_2021,11.0,telephone,3890a54ca362,-93.0
25_05_2021,11.0,eduroam,3890a5298a01,-75.0
25_05_2021,11.0,telephone,3890a5298a02,-76.0
25_05_2021,11.0,uha,3890a5298a00,-76.0
25_05_2021,11.0,uha,3890a54ca360,-93.0
25_05_2021,11.0,telephone,3890a54ca362,-94.0
25_05_2021,11.0,eduroam,3890a54ca361,-95.0
25_05_2021,11.0,uha,3890a5298a00,-76.0
25_05_2021,11.0,telephone,3890a5298a02,-76.0
25_05_2021,11.0,eduroam,3890a5298a01,-77.0
25_05_2021,11.0,uha,3890a54ca360,-93.0
25_05_2021,11.0,telephone,3890a54ca362,-93.0
25_05_2021,11.0,eduroam,3890a54ca361,-94.0
25_05_2021,11.0,eduroam,3890a5298a01,-74.0
25_05_2021,11.0,uha,3890a5298a00,-75.0
25_05_2021,11.0,telephone,3890a5298a02,-75.0
25_05_2021,11.0,telephone,3890a5298a02,-75.0
25_05_2021,11.0,eduroam,3890a5298a01,-75.0
25_05_2021,11.0,uha,3890a5298a00,-76.0
25_05_2021,11.0,uha,3890a5298a00,-75.0
25_05_2021,11.0,eduroam,3890a5298a01,-75.0
25_05_2021,11.0,telephone,3890a5298a02,-75.0
25_05_2021,11.0,telephone,3890a54ca362,-93.0
25_05_2021,11.0,uha,3890a54ca360,-93.0
25_05_2021,11.1,eduroam,3890a5503e61,-75.0
25_05_2021,11.1,uha,3890a5298a00,-76.0
25_05_2021,11.1,eduroam,3890a5298a01,-76.0
25_05_2021,11.1,uha,3890a5503e60,-76.0
25_05_2021,11.1,telephone,3890a5503e62,-76.0
25_05_2021,11.1,telephone,3890a5298a02,-77.0
25_05_2021,11.1,P.H. EST PARMI NOUS,6ec7ece83154,-77.0
25_05_2021,11.1,eduroam,3890a5505381,-77.0
25_05_2021,11.1,telephone,3890a5505382,-77.0
25_05_2021,11.1,uha,3890a5505380,-78.0
25_05_2021,11.1,uha,3890a54ca360,-92.0
25_05_2021,11.1,eduroam,3890a54ca361,-92.0
25_05_2021,11.1,telephone,3890a54ca362,-93.0
25_05_2021,11.1,P.H. EST PARMI NOUS,6ec7ece83154,-67.0
25_05_2021,11.1,telephone,3890a5503e62,-69.0
25_05_2021,11.1,uha,3890a5503e60,-70.0
25_05_2021,11.1,eduroam,3890a5503e61,-70.0
25_05_2021,11.1,eduroam,3890a5505381,-74.0
25_05_2021,11.1,uha,3890a5505380,-75.0
25_05_2021,11.1,telephone,3890a5505382,-75.0
25_05_2021,11.1,telephone,3890a54ca362,-93.0
25_05_2021,11.1,eduroam,3890a54ca361,-94.0
25_05_2021,11.1,uha,3890a54ca360,-97.0
25_05_2021,11.1,uha,3890a5503e60,-66.0
25_05_2021,11.1,eduroam,3890a5503e61,-66.0
25_05_2021,11.1,telephone,3890a5503e62,-66.0
25_05_2021,11.1,P.H. EST PARMI NOUS,6ec7ece83154,-72.0
25_05_2021,11.1,uha,3890a5505380,-72.0
25_05_2021,11.1,telephone,3890a5505382,-72.0
25_05_2021,11.1,eduroam,3890a5505381,-73.0
25_05_2021,11.1,eduroam,3890a5298a01,-76.0
25_05_2021,11.1,telephone,3890a5298a02,-76.0
25_05_2021,11.1,uha,3890a5298a00,-77.0
25_05_2021,11.1,uha,3890a54ca360,-90.0
25_05_2021,11.1,telephone,3890a54ca362,-90.0
25_05_2021,11.1,eduroam,3890a54ca361,-91.0
25_05_2021,11.1,telephone,3890a549a1e2,-95.0
25_05_2021,11.1,eduroam,3890a549a1e1,-96.0
25_05_2021,11.1,uha,3890a549a1e0,-97.0
25_05_2021,11.1,eduroam,3890a5503e61,-73.0
25_05_2021,11.1,P.H. EST PARMI NOUS,6ec7ece83154,-74.0
25_05_2021,11.1,uha,3890a5503e60,-74.0
25_05_2021,11.1,telephone,3890a5503e62,-74.0
25_05_2021,11.1,uha,3890a5298a00,-78.0
25_05_2021,11.1,telephone,3890a5298a02,-78.0
25_05_2021,11.1,eduroam,3890a5298a01,-79.0
25_05_2021,11.1,eduroam,3890a5505381,-79.0
25_05_2021,11.1,telephone,3890a5505382,-80.0
25_05_2021,11.1,uha,3890a5505380,-80.0
25_05_2021,11.1,uha,3890a54ca360,-90.0
25_05_2021,11.1,telephone,3890a54ca362,-90.0
25_05_2021,11.1,eduroam,3890a54ca361,-91.0
25_05_2021,11.1,P.H. EST PARMI NOUS,6ec7ece83154,-56.0
25_05_2021,11.1,eduroam,3890a5503e61,-76.0
25_05_2021,11.1,uha,3890a5503e60,-77.0
25_05_2021,11.1,telephone,3890a5503e62,-77.0
25_05_2021,11.1,eduroam,3890a5298a01,-78.0
25_05_2021,11.1,telephone,3890a5298a02,-78.0
25_05_2021,11.1,uha,3890a5298a00,-79.0
25_05_2021,11.1,uha,3890a5505380,-81.0
25_05_2021,11.1,eduroam,3890a5505381,-81.0
25_05_2021,11.1,telephone,3890a5505382,-81.0
25_05_2021,11.1,eduroam,3890a54ca361,-92.0
25_05_2021,11.1,telephone,3890a54ca362,-92.0
25_05_2021,11.1,uha,3890a54ca360,-94.0
25_05_2021,11.1,uha,3890a549a1e0,-94.0
25_05_2021,11.1,eduroam,3890a549a1e1,-95.0
25_05_2021,11.1,telephone,3890a549a1e2,-97.0
25_05_2021,11.1,P.H. EST PARMI NOUS,6ec7ece83154,-56.0
25_05_2021,11.1,eduroam,3890a5298a01,-78.0
25_05_2021,11.1,uha,3890a5298a00,-79.0
25_05_2021,11.1,telephone,3890a5298a02,-79.0
25_05_2021,11.1,uha,3890a5505380,-82.0
25_05_2021,11.1,telephone,3890a5505382,-82.0
25_05_2021,11.1,uha,3890a5503e60,-82.0
25_05_2021,11.1,eduroam,3890a5503e61,-82.0
25_05_2021,11.1,telephone,3890a5503e62,-82.0
25_05_2021,11.1,eduroam,3890a5505381,-83.0
25_05_2021,11.1,uha,3890a54ca360,-90.0
25_05_2021,11.1,eduroam,3890a54ca361,-91.0
25_05_2021,11.1,telephone,3890a54ca362,-91.0
25_05_2021,11.1,telephone,3890a549a1e2,-95.0
25_05_2021,11.1,uha,3890a549a1e0,-95.0
25_05_2021,11.1,eduroam,3890a549a1e1,-95.0
25_05_2021,11.1,P.H. EST PARMI NOUS,6ec7ece83154,-76.0
25_05_2021,11.1,uha,3890a5298a00,-79.0
25_05_2021,11.1,eduroam,3890a5298a01,-79.0
25_05_2021,11.1,telephone,3890a5298a02,-79.0
25_05_2021,11.1,eduroam,3890a5503e61,-79.0
25_05_2021,11.1,telephone,3890a5503e62,-79.0
25_05_2021,11.1,uha,3890a5505380,-80.0
25_05_2021,11.1,uha,3890a5503e60,-80.0
25_05_2021,11.1,eduroam,3890a5505381,-81.0
25_05_2021,11.1,telephone,3890a5505382,-81.0
25_05_2021,11.1,eduroam,3890a54ca361,-90.0
25_05_2021,11.1,telephone,3890a54ca362,-90.0
25_05_2021,11.1,uha,3890a54ca360,-91.0
25_05_2021,11.1,P.H. EST PARMI NOUS,6ec7ece83154,-57.0
25_05_2021,11.1,uha,3890a5503e60,-76.0
25_05_2021,11.1,eduroam,3890a5503e61,-77.0
25_05_2021,11.1,telephone,3890a5503e62,-77.0
25_05_2021,11.1,uha,3890a5298a00,-79.0
25_05_2021,11.1,telephone,3890a5298a02,-79.0
25_05_2021,11.1,eduroam,3890a5298a01,-80.0
25_05_2021,11.1,eduroam,3890a5505381,-88.0
25_05_2021,11.1,uha,3890a5505380,-89.0
25_05_2021,11.1,telephone,3890a5505382,-89.0
25_05_2021,11.1,telephone,3890a54ca362,-93.0
25_05_2021,11.1,uha,3890a54ca360,-95.0
25_05_2021,11.1,eduroam,3890a54ca361,-96.0
25_05_2021,11.2,uha,3890a5503e60,-66.0
25_05_2021,11.2,telephone,3890a5503e62,-66.0
25_05_2021,11.2,eduroam,3890a5503e61,-67.0
25_05_2021,11.2,uha,3890a5505380,-70.0
25_05_2021,11.2,telephone,3890a5505382,-70.0
25_05_2021,11.2,eduroam,3890a5505381,-71.0
25_05_2021,11.2,telephone,3890a5298a02,-78.0
25_05_2021,11.2,uha,3890a5298a00,-78.0
25_05_2021,11.2,eduroam,3890a5298a01,-79.0
25_05_2021,11.2,uha,3890a5503e60,-65.0
25_05_2021,11.2,eduroam,3890a5503e61,-66.0
25_05_2021,11.2,telephone,3890a5503e62,-66.0
25_05_2021,11.2,uha,3890a5505380,-70.0
25_05_2021,11.2,eduroam,3890a5505381,-70.0
25_05_2021,11.2,telephone,3890a5505382,-70.0
25_05_2021,11.2,telephone,3890a5298a02,-78.0
25_05_2021,11.2,uha,3890a5298a00,-78.0
25_05_2021,11.2,P.H. EST PARMI NOUS,6ec7ece83154,-92.0
25_05_2021,11.2,uha,3890a5503e60,-66.0
25_05_2021,11.2,eduroam,3890a5503e61,-66.0
25_05_2021,11.2,telephone,3890a5503e62,-66.0
25_05_2021,11.2,P.H. EST PARMI NOUS,6ec7ece83154,-67.0
25_05_2021,11.2,eduroam,3890a5505381,-70.0
25_05_2021,11.2,telephone,3890a5505382,-70.0
25_05_2021,11.2,uha,3890a5505380,-71.0
25_05_2021,11.2,uha,3890a5298a00,-78.0
25_05_2021,11.2,telephone,3890a5298a02,-79.0
25_05_2021,11.2,uha,3890a5298a00,-78.0
25_05_2021,11.2,uha,3890a5298a00,-78.0
25_05_2021,11.2,eduroam,3890a5298a01,-78.0
25_05_2021,11.2,telephone,3890a5298a02,-78.0
25_05_2021,11.2,uha,3890a5298a00,-78.0
25_05_2021,11.2,uha,3890a5298a00,-78.0
25_05_2021,11.2,telephone,3890a5298a02,-78.0
25_05_2021,11.2,uha,3890a5298a00,-78.0
25_05_2021,11.2,telephone,3890a5298a02,-78.0
25_05_2021,11.2,eduroam,3890a5298a01,-78.0
25_05_2021,11.2,uha,3890a5298a00,-79.0
25_05_2021,11.2,eduroam,3890a5298a01,-79.0
25_05_2021,11.2,telephone,3890a5298a02,-79.0
25_05_2021,11.2,uha,3890a5298a00,-77.0
25_05_2021,11.2,telephone,3890a5298a02,-77.0
25_05_2021,11.2,uha,3890a5298a00,-78.0
25_05_2021,11.2,telephone,3890a5298a02,-78.0
25_05_2021,11.2,eduroam,3890a5298a01,-78.0
25_05_2021,11.2,telephone,3890a5298a02,-76.0
25_05_2021,11.2,uha,3890a5298a00,-77.0
25_05_2021,11.2,eduroam,3890a5298a01,-77.0
25_05_2021,11.2,uha,3890a5298a00,-80.0
25_05_2021,11.2,eduroam,3890a5298a01,-80.0
25_05_2021,11.2,telephone,3890a5298a02,-80.0
25_05_2021,11.2,telephone,3890a5298a02,-78.0
25_05_2021,11.2,uha,3890a5298a00,-79.0
25_05_2021,11.2,uha,3890a5298a00,-78.0
25_05_2021,11.2,eduroam,3890a5298a01,-77.0
25_05_2021,11.2,uha,3890a5298a00,-77.0
25_05_2021,11.2,telephone,3890a5298a02,-78.0
25_05_2021,11.2,uha,3890a5298a00,-77.0
25_05_2021,11.2,telephone,3890a5298a02,-77.0
25_05_2021,11.2,eduroam,3890a5298a01,-78.0
25_05_2021,11.2,telephone,3890a5298a02,-78.0
25_05_2021,11.2,uha,3890a5298a00,-78.0
25_05_2021,11.2,eduroam,3890a5298a01,-78.0
25_05_2021,11.2,telephone,3890a5298a02,-77.0
25_05_2021,11.2,uha,3890a5298a00,-78.0
25_05_2021,11.2,eduroam,3890a5298a01,-78.0
25_05_2021,11.2,uha,3890a5298a00,-78.0
25_05_2021,11.2,eduroam,3890a5298a01,-78.0
25_05_2021,11.2,telephone,3890a5298a02,-79.0
25_05_2021,11.2,uha,3890a5298a00,-78.0
25_05_2021,11.2,telephone,3890a5298a02,-78.0
25_05_2021,11.2,eduroam,3890a5298a01,-78.0
25_05_2021,11.2,uha,3890a5298a00,-78.0
25_05_2021,11.2,eduroam,3890a5298a01,-78.0
25_05_2021,11.2,telephone,3890a5298a02,-78.0
25_05_2021,11.2,uha,3890a5298a00,-77.0
25_05_2021,11.2,eduroam,3890a5298a01,-78.0
25_05_2021,11.2,telephone,3890a5298a02,-78.0
25_05_2021,11.2,eduroam,3890a5298a01,-77.0
25_05_2021,11.2,uha,3890a5298a00,-78.0
25_05_2021,11.2,telephone,3890a5298a02,-79.0
25_05_2021,11.2,uha,3890a5298a00,-78.0
25_05_2021,11.2,telephone,3890a5298a02,-78.0
25_05_2021,11.2,eduroam,3890a5298a01,-79.0
25_05_2021,11.2,uha,3890a5298a00,-79.0
25_05_2021,11.2,eduroam,3890a5298a01,-79.0
25_05_2021,11.2,telephone,3890a5298a02,-79.0
25_05_2021,11.2,uha,3890a5298a00,-79.0
25_05_2021,11.2,eduroam,3890a5298a01,-79.0
25_05_2021,11.2,telephone,3890a5298a02,-79.0
25_05_2021,11.2,uha,3890a5298a00,-79.0
25_05_2021,11.2,eduroam,3890a5298a01,-79.0
25_05_2021,11.2,telephone,3890a5298a02,-79.0
25_05_2021,11.2,uha,3890a5298a00,-78.0
25_05_2021,11.2,telephone,3890a5298a02,-78.0
25_05_2021,11.2,eduroam,3890a5298a01,-80.0
25_05_2021,11.2,eduroam,3890a5298a01,-78.0
25_05_2021,11.2,uha,3890a5298a00,-79.0
25_05_2021,11.2,telephone,3890a5298a02,-79.0
25_05_2021,11.2,telephone,3890a5298a02,-78.0
25_05_2021,11.2,uha,3890a5298a00,-79.0
25_05_2021,11.2,eduroam,3890a5298a01,-79.0
25_05_2021,12.0,P.H. EST PARMI NOUS,6ec7ece83154,-63.0
25_05_2021,12.0,uha,3890a5505380,-63.0
25_05_2021,12.0,eduroam,3890a5505381,-63.0
25_05_2021,12.0,telephone,3890a5505382,-63.0
25_05_2021,12.0,uha,3890a5503e60,-66.0
25_05_2021,12.0,eduroam,3890a5503e61,-67.0
25_05_2021,12.0,telephone,3890a5503e62,-67.0
25_05_2021,12.0,eduroam,3890a5298a01,-76.0
25_05_2021,12.0,telephone,3890a5298a02,-76.0
25_05_2021,12.0,uha,3890a5298a00,-77.0
25_05_2021,12.0,eduroam,3890a54ca361,-86.0
25_05_2021,12.0,uha,3890a54ca360,-87.0
25_05_2021,12.0,telephone,3890a54ca362,-87.0
25_05_2021,12.0,P.H. EST PARMI NOUS,6ec7ece83154,-64.0
25_05_2021,12.0,uha,3890a5505380,-64.0
25_05_2021,12.0,eduroam,3890a5505381,-64.0
25_05_2021,12.0,telephone,3890a5505382,-64.0
25_05_2021,12.0,uha,3890a5503e60,-68.0
25_05_2021,12.0,telephone,3890a5503e62,-68.0
25_05_2021,12.0,eduroam,3890a5503e61,-69.0
25_05_2021,12.0,uha,3890a5298a00,-77.0
25_05_2021,12.0,eduroam,3890a5298a01,-77.0
25_05_2021,12.0,telephone,3890a5298a02,-77.0
25_05_2021,12.0,uha,3890a54ca360,-88.0
25_05_2021,12.0,eduroam,3890a54ca361,-89.0
25_05_2021,12.0,telephone,3890a54ca362,-89.0
25_05_2021,12.0,P.H. EST PARMI NOUS,6ec7ece83154,-62.0
25_05_2021,12.0,telephone,3890a5505382,-63.0
25_05_2021,12.0,uha,3890a5505380,-64.0
25_05_2021,12.0,eduroam,3890a5505381,-64.0
25_05_2021,12.0,uha,3890a5503e60,-67.0
25_05_2021,12.0,eduroam,3890a5503e61,-67.0
25_05_2021,12.0,telephone,3890a5503e62,-67.0
25_05_2021,12.0,telephone,3890a5298a02,-78.0
25_05_2021,12.0,uha,3890a5298a00,-79.0
25_05_2021,12.0,telephone,3890a54ca362,-87.0
25_05_2021,12.0,uha,3890a54ca360,-88.0
25_05_2021,12.0,eduroam,3890a54ca361,-88.0
25_05_2021,12.0,telephone,3890a5505382,-64.0
25_05_2021,12.0,eduroam,3890a5505381,-64.0
25_05_2021,12.0,telephone,3890a5503e62,-64.0
25_05_2021,12.0,uha,3890a5503e60,-64.0
25_05_2021,12.0,uha,3890a5505380,-65.0
25_05_2021,12.0,eduroam,3890a5503e61,-65.0
25_05_2021,12.0,P.H. EST PARMI NOUS,6ec7ece83154,-66.0
25_05_2021,12.0,uha,3890a5298a00,-79.0
25_05_2021,12.0,telephone,3890a5298a02,-79.0
25_05_2021,12.0,uha,3890a54ca360,-89.0
25_05_2021,12.0,eduroam,3890a54ca361,-91.0
25_05_2021,12.0,telephone,3890a54ca362,-91.0
25_05_2021,12.0,P.H. EST PARMI NOUS,6ec7ece83154,-57.0
25_05_2021,12.0,uha,3890a5503e60,-63.0
25_05_2021,12.0,eduroam,3890a5503e61,-63.0
25_05_2021,12.0,telephone,3890a5503e62,-64.0
25_05_2021,12.0,telephone,3890a5505382,-65.0
25_05_2021,12.0,uha,3890a5505380,-66.0
25_05_2021,12.0,eduroam,3890a5505381,-66.0
25_05_2021,12.0,eduroam,3890a5298a01,-74.0
25_05_2021,12.0,uha,3890a5298a00,-75.0
25_05_2021,12.0,telephone,3890a5298a02,-75.0
25_05_2021,12.0,uha,3890a54ca360,-93.0
25_05_2021,12.0,eduroam,3890a54ca361,-93.0
25_05_2021,12.0,telephone,3890a54ca362,-94.0
25_05_2021,12.0,uha,3890a549a1e0,-95.0
25_05_2021,12.0,eduroam,3890a549a1e1,-95.0
25_05_2021,12.0,telephone,3890a549a1e2,-96.0
25_05_2021,12.0,P.H. EST PARMI NOUS,6ec7ece83154,-60.0
25_05_2021,12.0,telephone,3890a5503e62,-65.0
25_05_2021,12.0,uha,3890a5505380,-66.0
25_05_2021,12.0,eduroam,3890a5505381,-66.0
25_05_2021,12.0,telephone,3890a5505382,-66.0
25_05_2021,12.0,uha,3890a5503e60,-66.0
25_05_2021,12.0,eduroam,3890a5503e61,-66.0
25_05_2021,12.0,uha,3890a5298a00,-74.0
25_05_2021,12.0,uha,3890a54ca360,-89.0
25_05_2021,12.0,eduroam,3890a54ca361,-90.0
25_05_2021,12.0,telephone,3890a54ca362,-92.0
25_05_2021,12.0,uha,3890a5503e60,-65.0
25_05_2021,12.0,eduroam,3890a5503e61,-65.0
25_05_2021,12.0,uha,3890a5505380,-66.0
25_05_2021,12.0,eduroam,3890a5505381,-66.0
25_05_2021,12.0,telephone,3890a5505382,-66.0
25_05_2021,12.0,telephone,3890a5503e62,-67.0
25_05_2021,12.0,P.H. EST PARMI NOUS,6ec7ece83154,-72.0
25_05_2021,12.0,telephone,3890a5298a02,-74.0
25_05_2021,12.0,eduroam,3890a5298a01,-74.0
25_05_2021,12.0,uha,3890a5298a00,-75.0
25_05_2021,12.0,uha,3890a54ca360,-90.0
25_05_2021,12.0,eduroam,3890a54ca361,-92.0
25_05_2021,12.0,telephone,3890a54ca362,-92.0
25_05_2021,12.0,eduroam,3890a5503e61,-64.0
25_05_2021,12.0,telephone,3890a5503e62,-64.0
25_05_2021,12.0,telephone,3890a5505382,-65.0
25_05_2021,12.0,uha,3890a5503e60,-65.0
25_05_2021,12.0,uha,3890a5505380,-66.0
25_05_2021,12.0,eduroam,3890a5505381,-66.0
25_05_2021,12.0,P.H. EST PARMI NOUS,6ec7ece83154,-71.0
25_05_2021,12.0,uha,3890a5298a00,-75.0
25_05_2021,12.0,eduroam,3890a5298a01,-75.0
25_05_2021,12.0,telephone,3890a5298a02,-75.0
25_05_2021,12.0,eduroam,3890a54ca361,-92.0
25_05_2021,12.0,telephone,3890a54ca362,-92.0
25_05_2021,12.0,uha,3890a54ca360,-93.0
25_05_2021,12.1,uha,3890a5503e60,-66.0
25_05_2021,12.1,eduroam,3890a5503e61,-66.0
25_05_2021,12.1,P.H. EST PARMI NOUS,6ec7ece83154,-66.0
25_05_2021,12.1,telephone,3890a5503e62,-67.0
25_05_2021,12.1,eduroam,3890a5505381,-70.0
25_05_2021,12.1,telephone,3890a5505382,-70.0
25_05_2021,12.1,uha,3890a5505380,-71.0
25_05_2021,12.1,telephone,3890a5298a02,-85.0
25_05_2021,12.1,eduroam,3890a5298a01,-85.0
25_05_2021,12.1,uha,3890a5298a00,-87.0
25_05_2021,12.1,uha,3890a54ca360,-92.0
25_05_2021,12.1,eduroam,3890a54ca361,-92.0
25_05_2021,12.1,telephone,3890a54ca362,-93.0
25_05_2021,12.1,P.H. EST PARMI NOUS,6ec7ece83154,-65.0
25_05_2021,12.1,uha,3890a5503e60,-67.0
25_05_2021,12.1,eduroam,3890a5503e61,-67.0
25_05_2021,12.1,telephone,3890a5503e62,-69.0
25_05_2021,12.1,uha,3890a5505380,-72.0
25_05_2021,12.1,eduroam,3890a5505381,-72.0
25_05_2021,12.1,telephone,3890a5505382,-72.0
25_05_2021,12.1,uha,3890a5298a00,-82.0
25_05_2021,12.1,telephone,3890a5298a02,-82.0
25_05_2021,12.1,eduroam,3890a5298a01,-83.0
25_05_2021,12.1,eduroam,3890a54ca361,-91.0
25_05_2021,12.1,uha,3890a54ca360,-92.0
25_05_2021,12.1,telephone,3890a54ca362,-93.0
25_05_2021,12.1,uha,3890a5503e60,-68.0
25_05_2021,12.1,eduroam,3890a5503e61,-70.0
25_05_2021,12.1,uha,3890a5505380,-70.0
25_05_2021,12.1,eduroam,3890a5505381,-70.0
25_05_2021,12.1,telephone,3890a5505382,-70.0
25_05_2021,12.1,telephone,3890a5503e62,-70.0
25_05_2021,12.1,P.H. EST PARMI NOUS,6ec7ece83154,-74.0
25_05_2021,12.1,telephone,3890a5298a02,-85.0
25_05_2021,12.1,uha,3890a5298a00,-85.0
25_05_2021,12.1,telephone,3890a54ca362,-91.0
25_05_2021,12.1,uha,3890a54ca360,-92.0
25_05_2021,12.1,eduroam,3890a54ca361,-93.0
25_05_2021,12.1,uha,3890a5503e60,-68.0
25_05_2021,12.1,telephone,3890a5503e62,-68.0
25_05_2021,12.1,eduroam,3890a5503e61,-68.0
25_05_2021,12.1,P.H. EST PARMI NOUS,6ec7ece83154,-69.0
25_05_2021,12.1,uha,3890a5505380,-70.0
25_05_2021,12.1,eduroam,3890a5505381,-70.0
25_05_2021,12.1,telephone,3890a5505382,-71.0
25_05_2021,12.1,telephone,3890a5298a02,-84.0
25_05_2021,12.1,uha,3890a5298a00,-86.0
25_05_2021,12.1,eduroam,3890a5298a01,-86.0
25_05_2021,12.1,telephone,3890a54ca362,-91.0
25_05_2021,12.1,eduroam,3890a54ca361,-92.0
25_05_2021,12.1,uha,3890a54ca360,-93.0
25_05_2021,12.1,uha,3890a5503e60,-68.0
25_05_2021,12.1,eduroam,3890a5503e61,-69.0
25_05_2021,12.1,telephone,3890a5503e62,-69.0
25_05_2021,12.1,uha,3890a5505380,-70.0
25_05_2021,12.1,eduroam,3890a5505381,-70.0
25_05_2021,12.1,P.H. EST PARMI NOUS,6ec7ece83154,-70.0
25_05_2021,12.1,telephone,3890a5505382,-70.0
25_05_2021,12.1,uha,3890a5298a00,-86.0
25_05_2021,12.1,telephone,3890a5298a02,-87.0
25_05_2021,12.1,eduroam,3890a5298a01,-87.0
25_05_2021,12.1,uha,3890a54ca360,-91.0
25_05_2021,12.1,eduroam,3890a54ca361,-91.0
25_05_2021,12.1,telephone,3890a54ca362,-94.0
25_05_2021,12.1,uha,3890a5503e60,-69.0
25_05_2021,12.1,eduroam,3890a5503e61,-69.0
25_05_2021,12.1,telephone,3890a5503e62,-69.0
25_05_2021,12.1,telephone,3890a5505382,-69.0
25_05_2021,12.1,uha,3890a5505380,-70.0
25_05_2021,12.1,P.H. EST PARMI NOUS,6ec7ece83154,-70.0
25_05_2021,12.1,eduroam,3890a5505381,-71.0
25_05_2021,12.1,uha,3890a5298a00,-86.0
25_05_2021,12.1,telephone,3890a5298a02,-87.0
25_05_2021,12.1,telephone,3890a54ca362,-92.0
25_05_2021,12.1,uha,3890a54ca360,-92.0
25_05_2021,12.1,eduroam,3890a54ca361,-92.0
25_05_2021,12.1,P.H. EST PARMI NOUS,6ec7ece83154,-68.0
25_05_2021,12.1,uha,3890a5503e60,-68.0
25_05_2021,12.1,telephone,3890a5505382,-68.0
25_05_2021,12.1,telephone,3890a5503e62,-69.0
25_05_2021,12.1,uha,3890a5505380,-69.0
25_05_2021,12.1,eduroam,3890a5505381,-71.0
25_05_2021,12.1,eduroam,3890a5503e61,-72.0
25_05_2021,12.1,uha,3890a5298a00,-85.0
25_05_2021,12.1,eduroam,3890a5298a01,-86.0
25_05_2021,12.1,telephone,3890a5298a02,-86.0
25_05_2021,12.1,uha,3890a54ca360,-94.0
25_05_2021,12.1,eduroam,3890a54ca361,-94.0
25_05_2021,12.1,telephone,3890a54ca362,-94.0
25_05_2021,12.1,P.H. EST PARMI NOUS,6ec7ece83154,-67.0
25_05_2021,12.1,uha,3890a5505380,-72.0
25_05_2021,12.1,eduroam,3890a5505381,-72.0
25_05_2021,12.1,telephone,3890a5505382,-72.0
25_05_2021,12.1,uha,3890a5503e60,-72.0
25_05_2021,12.1,eduroam,3890a5503e61,-73.0
25_05_2021,12.1,telephone,3890a5503e62,-74.0
